"Site/Building URL","SiteID","Property Name","Property Address","Property City","Property County","Property State","Property Zip Code","Date Added","Date Expired","IsBuilding","Property Min Size","Property Max Size","BrokerID","IsFeatured","SubTypes","Description","Broker","Broker Company","Broker Address","Broker City","Broker State","Broker Zip","Broker Phone","Broker Cell","Broker Fax","Broker Web","Broker Email","siteid","Cooling","Total Acres","Ceiling Height Min","Cranes","Property Description","Voltage","For Sale","Lease Rate","Lease Terms","Lease Type","Outside Storage","Parcel","Rail Access","Sale Price","Sale Terms","Featured Property","Sprinkler","Total Building sf","Office Area","Unit Number","Website","Zoning","For Lease","Number of Drive in Doors","New","Updated","Name","Phone","Email","Company","City","Employment Area","Total Floor sf","Address","Building Description","Heating System","Available sf","Featured Property Description","Fax","Operating Expense","Number of dock high doors without levelers","Mobile Phone","Central Area","Major Urban Facility","Rural Area","Developing Community","Mixed-Use Center","Mainstreet Area","CBRE Description","Office Percentage","Incentives"
"https://properties.zoomprospector.com/ottawa/property/815-Taylor-Creek-Dr---Suite-203-Ottawa-Ontario/188FFA0D-B230-4BEE-9890-31D2C51293C0","188FFA0D-B230-4BEE-9890-31D2C51293C0",,"815 Taylor Creek Dr - Suite 203","Ottawa","Ontario","Ontario","K1C 1T1",Tue Jan 21 2025 16:35:23 GMT+0000 (Coordinated Universal Time),,true,1819,1819,33011,0,"Office","Second floor walk-up office suite  for lease in Ottawa east. Corner office with plenty of natural light. 

Sunny suites with reception area, breakroom, meeting rooms. Can be fit to meet your exact requirements. 

Easily accessible area with convenient amenities nearby including grocery stores, coffee shops, and great lunch options.",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","188FFA0D-B230-4BEE-9890-31D2C51293C0","","","","","An exceptional opportunity to lease a standalone, two-storey office building in Ottawa’s east end. Offering up to 15,240 square feet of versatile office space, the second floor can be demised into various configurations to suit a range of tenant requirements.

The bright and spacious suites are designed with functional layouts that include reception areas, breakrooms, and meeting rooms, complemented by common washrooms on each floor.

Tenants will benefit from ample on-site parking and a strategic location that ensures ease of access. The property is situated near a range of everyday amenities and within close proximity to the future Trim LRT Park & Ride, slated to open in 2025.

Potential for building signage facing the Queensway with excellent visibility to over 24,600 vehicles daily, offering a powerful branding opportunity for tenants seeking presence and accessibility.","","","","","direct","","","","","","","","15240","","","","","1","","","","Susanne Wilkins","613-759-8383","leasing@districtrealty.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/319-McRae-Avenue---504-Ottawa-Ontario/CE311C03-4403-4FBF-AFC9-31FA312BC85B","CE311C03-4403-4FBF-AFC9-31FA312BC85B","319 McRae Ave","319 McRae Avenue - 504","Ottawa","Ontario","Ontario","K1Z 8P4",Fri Jun 06 2025 16:35:22 GMT+0000 (Coordinated Universal Time),,true,1614,1614,33011,0,"Office","<p></p>",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","CE311C03-4403-4FBF-AFC9-31FA312BC85B","","","","","<ul>
<li>Class “A” multi-use complex features adjoining retail complex and residential apartment tower</li>
<li>Energy-efficient operating systems optimize tenant comfort</li>
<li>Located in the heart of Westboro, within walking distance to shops and restaurants</li>
<li>Onsite convenience of Farm Boy grocery store, Bridgehead coffee shop, daycare and fitness centre</li>
<li>200 metres from the Westboro transitway station, a future LRT transit stop</li>
<li>Onsite shower and locker facilities Surface and paid underground parking</li>
</ul>","","","","","direct","","","","","","","","114011","114,011 ft&sup2;","","","","1","","","","Paul Miller","343.633.5161","pmiller@colonnadebridgeport.ca","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/1745-Courtwood-Crescent-Ottawa-Ontario/1A564838-CF9F-4816-9F41-322F91FA069B","1A564838-CF9F-4816-9F41-322F91FA069B","1745 Courtwood Crescent","1745 Courtwood Crescent","Ottawa","Ontario","Ontario","0",Fri Jul 14 2017 18:53:06 GMT+0000 (Coordinated Universal Time),,true,5844,5844,25482,0,"Office,Industrial",,"Cathy Ferguson","Metro Suburban Realty Ltd.","370 Churchill Avenue, #302","Ottawa","Ontario","K1Z 5C2","613-723-2222",,"613-723-2345","www.metro-sub.com","cferguson@metro-sub.com","1A564838-CF9F-4816-9F41-322F91FA069B","","0.29","13","","Single storey professional office/light industrial building.  Front area contains reception, large open offices, 4 to 5 offices, boardroom, files storage area, lunchroom, lab/workbench area, stock area and 1,400 to 1,500 sq.ft. warehouse with mezzanine.","","1","","","","","","","1595000","","","","5844","","","www.metro-sub.com","IL [260] H(11)","0","1","","","Joel Freedman, Broker of Record","713-723-2222,  Ext. 223","jfreedman@metro-sub.com","Metro Suburban Realty Ltd.","","","","","","Gas","5844","","","","1","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/911-Richmond-Road---911-Richmond-Road-Unit-E-Ottawa-Ontario/85354FF7-3D89-4EF8-948E-329718DB48F7","85354FF7-3D89-4EF8-948E-329718DB48F7",,"911 Richmond Road - 911 Richmond Road Unit E","Ottawa","Ontario","Ontario","K2A 0G8",Fri Apr 25 2025 16:35:43 GMT+0000 (Coordinated Universal Time),,true,3000,3000,33011,0,"Retail","Opportunity to lease approximately 3,000 SF of  restaurant space at the high-traffic intersection of Woodroffe Avenue and Richmond Road. The space is currently vacant and ready for immediate occupancy. This corner offers excellent exposure with strong pedestrian and vehicular traffic in a well-established and growing neighbourhood. The unit's front of house features an open concept layout with booth seating, bar area, panel skylights and two (2) customer washrooms. Back of house features a separate service area, large hood fan and 2 walk-in coolers. Electrical Power service is Commercial 3 Phase 120/208V. The property also offers prominent signage opportunities, onsite parking, and convenient access to public transit. The future Stage 2 LRT station is located directly across the street and offers quick access to Highway 417.  <br/><br/><ul><li>Available Immediately</li><li>Located at high traffic intersection</li><li>Prominent signage opportunities</li><li>Zoning TM[2497] H(15)</li><li>Easy access to public transit and HWY 417</li></ul>",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","85354FF7-3D89-4EF8-948E-329718DB48F7","","","","","Located at the intersection of Woodroffe Avenue and Richmond Road.","","","","","direct","","","","","","","","34197","","","","","1","","","","John Zinati","16138804106","john@zinatirealty.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/22-Antares-Drive,-Ottawa-Ottawa-Ontario/65875043-D7E3-4C80-AA6F-32BC22B04559","65875043-D7E3-4C80-AA6F-32BC22B04559","22 Antares Drive","22 Antares Drive, Ottawa","Ottawa","Ontario","Ontario","K2E 7Z6",Mon Aug 08 2016 18:32:31 GMT+0000 (Coordinated Universal Time),,true,900,900,25503,0,"Office","Suites 202","Meagan Burnside-Holmes","Colliers International","55 Metcalfe Street, Suite 240","Ottawa","Ontario","K1P 6L5","613 567 8050",,"(613) 567-8035","http://www.collierscanada.com/","meagan.burnside-holmes@colliers.com","65875043-D7E3-4C80-AA6F-32BC22B04559","","","","","Located minutes from Hunt Club Road.  Units may be subdivided.  Space is fully airconditioned and has large office windows along south, east and west sides.","","0","$17.50","","Gross","","","","","","","","","","","www.colliers.com","","1","","","","Geoff Godding","613 683 2206","geoff.godding@colliers.com","Colliers International","9999999","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/255-Albert-Street---1102-Ottawa-Ontario/4238CDA2-3DF7-412B-B8CF-334FF08834AB","4238CDA2-3DF7-412B-B8CF-334FF08834AB",,"255 Albert Street - 1102","Ottawa","Ontario","Ontario","K1P 6A9",Tue Dec 10 2024 16:35:44 GMT+0000 (Coordinated Universal Time),,true,7807,7807,33011,0,"Office","<br/>In addition to the exceptional location and facilities, 255 Albert Street is surrounded by a vibrant community of businesses, restaurants, and retail establishments. From networking opportunities to a wide range of dining options, your team will have access to everything they need to thrive both professionally and personally.",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","4238CDA2-3DF7-412B-B8CF-334FF08834AB","","","","","We are pleased to announce the availability of professional office space in the heart of the Ottawa Business District at 255 Albert Street. This 16 storey office tower offers easy access to public transit and major transportation arteries, making it a convenient location for businesses and their employees.","","","","","direct","","","","","","","","205181","0 ft&sup2;","","","","1","","","","Alain Desmarais","(613) 780-1566","adesmarais@cwottawa.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/60-Queen-Street---Ground-(A)-Ottawa-Ontario/B23354AB-8418-4C2E-91E5-335C048080FE","B23354AB-8418-4C2E-91E5-335C048080FE","60 Queen St","60 Queen Street - Ground (A)","Ottawa","Ontario","Ontario","K1P 5A8",Fri Jun 06 2025 16:35:37 GMT+0000 (Coordinated Universal Time),,true,3234,3234,33011,0,"Retail","<p></p>",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","B23354AB-8418-4C2E-91E5-335C048080FE","","","","","<p>Ottawa City Hall, the Court House and Parliament Hill are within walking distance and the amenities of being situated in the downtown core are too numerous to mention.</p>

<p>Sixty Queen provides for 14 floors of office space. A typical floor is comprised of approximately 9,441 sf. The floor plate is extremely efficient and features a low common area factor of 3.1% based on full floor occupancy. The ground floor lobby is elegantly appointed with Italian marble and brass finishings. To provide expeditious vertical transportation, the four elevators provide for 3,000lb capacity at a speed of 500 feet per minute.</p>
<p>Electrical: 60% of the main electrical system capacity operates the basic building systems. The remainder is available to service office appliances and special loads.</p>
<p>Mechanical: The variable volume air condition system provides for maximum efficiency and comfort.</p>
<p>Life Safety: The building provides an excellent fire protection system including fire detection and alarm, smoke control and fire suppression systems.</p>","","","","","direct","","","","","","","","130738","130,738 ft&sup2;","","","","1","","","","Dan Gray","613-266-3049","dgray@arnon.ca","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/1580-Merivale-Road---504-Ottawa-Ontario/D3F919A0-E218-417D-B9AA-33EE58057884","D3F919A0-E218-417D-B9AA-33EE58057884","1580 Merivale Road, Ottawa, ON","1580 Merivale Road - 504","Ottawa","Ontario","Ontario","K2G 4B5",Mon Apr 28 2025 16:35:25 GMT+0000 (Coordinated Universal Time),,true,5029,5029,33011,0,"Office",,,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","D3F919A0-E218-417D-B9AA-33EE58057884","","","","","<p>Office and retail lease opportunities coupled with many amenities onsite and within close proximity to Merivale Road.  Multiple units available.</p><br/><br/><ul><li>Bright, professional office and retail space</li><li>Located at the Merivale Professional Centre</li><li>Building has conference room, fitness room and onsite showers</li><li>Ample onsite parking available</li><li>Signage opportunities</li><li>Minutes from Highway 417 and accessible to public transit</li></ul>","","","","","direct","","","","","","","","3918","","","","","1","","","","Giorgio DiNardo","613 696 2763","giorgio.dinardo@avisonyoung.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/223-Colonnade-Road---Suite-111-Ottawa-Ontario/0BC83EEE-BAFF-4195-BE93-33F9874D38D3","0BC83EEE-BAFF-4195-BE93-33F9874D38D3",,"223 Colonnade Road - Suite 111","Ottawa","Ontario","Ontario","K2E 7K3",Mon Jan 13 2025 16:35:25 GMT+0000 (Coordinated Universal Time),,true,573,573,33011,0,"Office","Ground level suite with two private offices. 

Prime location near Merivale Road and Hunt Club Road. Convenient amenities are just a moment away at Nepean Crossroads Centre and along Merivale Road, including Costco, Metro Grocery, Canadian Tire, RONA, PetSmart, and a variety of restaurants.

This modern office building accommodates businesses of all sizes, with second-floor suites that can be combined for up to 5,759 sf. The building feature a glass facade, allowing ample natural light throughout.
On-site parking is available, and the property is easily accessible from HWYs 417, 416, as well as major thoroughfares.",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","0BC83EEE-BAFF-4195-BE93-33F9874D38D3","","","","","A variety of suite sizes are available at this prime location near Merivale Road and Hunt Club Road. Convenient amenities are just a moment away at Nepean Crossroads Centre and along Merivale Road, including Costco, Metro Grocery, Canadian Tire, RONA, PetSmart, and a variety of restaurants.

This modern office building accommodates businesses of all sizes, with second-floor suites that can be combined for up to 5,759 sf. The building feature a glass facade, allowing ample natural light throughout.

On-site parking is available, and the property is easily accessible from HWYs 417, 416, as well as major thoroughfares.","","","","","direct","","","","","","","","20952","","","","","1","","","","Susanne Wilkins","613-759-8383","leasing@districtrealty.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/1900-Merivale-Road---Suite-206-Ottawa-Ontario/570389BD-6E47-4EC4-8193-343899DD84C7","570389BD-6E47-4EC4-8193-343899DD84C7",,"1900 Merivale Road - Suite 206","Ottawa","Ontario","Ontario","K2G 4N4",Thu Feb 13 2025 16:35:24 GMT+0000 (Coordinated Universal Time),,true,1090,1090,33011,0,"Office","Three office suites available in a busy retail/office building near Hunt Club Road. This well located building has a high volume of visitors and visibility from Merivale Road. With lots of windows and elevator access, the suites are ideal for professional services, medical uses, high tech, and many more. Suite 206 with approx. 1,090 sq ft is available immediately and features a reception, kitchenette and three offices (one with a sink).  Suite 212 with approx. 1,483 sq ft is available as of November 1, 2025, and features 6 offices, reception area, kitchenette and full bathroom with shower. Suite 218 with approx. 1,310 sq ft is move-in ready and features 5 enclosed offices, a boardroom, kitchenette and storage cupboard. Pylon signage available and plenty of onsite parking.<br/><br/><ul><li>Elevator access to the 2nd floor</li><li>Pylon signage available</li><li>Onsite parking available</li><li>Utilities included</li><li>Close to Costco, Canadian Tire, Tim Hortons, RONA, Starbucks, Dollarama and many more amenities</li></ul>",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","570389BD-6E47-4EC4-8193-343899DD84C7","","","","","Located just south of the Merivale Road and Hunt Club Road intersection.","","","","","direct","","","","","","","","37800","","","","","1","","","","John Zinati","16138804106","john@zinatirealty.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/1280-Trim-Road---2D-Ottawa-Ontario/33A6F530-69E6-4FB7-A369-34795B375FAD","33A6F530-69E6-4FB7-A369-34795B375FAD",,"1280 Trim Road - 2D","Ottawa","Ontario","Ontario","K1C 2T4",Thu Oct 20 2022 16:35:55 GMT+0000 (Coordinated Universal Time),,true,1419,1419,33011,0,"Retail","• 3 units left in new retail development near future Trim Road LRT Station and Park & Ride
• Join Kal Tire and A&W
• Possession slated for Fall 2025
• Surrounding tenants including Starbucks, Kids Kingdom, Tim Hortons, Mr. Gas and others
• Highly visible location along Trim Road in Orleans with close proximity to Highway 417 and new McDonald’s restaurant and Freshco grocery store",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","33A6F530-69E6-4FB7-A369-34795B375FAD","","","","","New Development","","","","","direct","","","","","","","","","","","","","1","","","","Candice Lerner-Fry","","candice.lf@marcusmillichap.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/1150-Cyrville-Road-Ottawa-Ontario/EAC8CF41-B47B-4FA4-B945-34D47E569B19","EAC8CF41-B47B-4FA4-B945-34D47E569B19","1150 Cyrville Road","1150 Cyrville Road","Ottawa","Ontario","Ontario","0",Mon Aug 08 2016 18:32:38 GMT+0000 (Coordinated Universal Time),,true,9000,9000,25527,0,"Office","210","Angela Flannery","Colonnade Realty Inc.","16 Concourse Gate, Suite 200","Ottawa","Ontario","K2E 7S8","613.225.9988 x344",,,"www.colonnademanagement.com","aflannery@colonnade.ca","EAC8CF41-B47B-4FA4-B945-34D47E569B19","","","","","Located at the corner of Cyrville Road and Labelle Street. Office suite available in a four storey office building.
New class A office space; building was constructed in 2010
Within walking distance to public transit. Parking available.","","0","","","","","","","","","","","","","","www.colonnademanagement.com ","","1","","","","Brent Arseneau","613-225-8118","barseneau@colonnade.ca","Colonnade Realty Inc.","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/1725-St-Laurent-Boulevard---224-Ottawa-Ontario/2CAACCFE-304E-4733-A4C1-34EFEAE47F76","2CAACCFE-304E-4733-A4C1-34EFEAE47F76","St-Laurent Metro Center","1725 St-Laurent Boulevard - 224","Ottawa","Ontario","Ontario","K1G 3V4",Thu Jan 04 2024 16:35:27 GMT+0000 (Coordinated Universal Time),,true,1692,1692,33011,0,"Office","Large open space with kitchenette",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","2CAACCFE-304E-4733-A4C1-34EFEAE47F76","","","","","Excellent location, second floor office space close to all amenities in the east end of Ottawa, perfect for a wide range of office use. Renovated common area. Short walking distance to Canada Science and Technology Museum.  Free surface parking available.","","","","","direct","","","","","","","","","","","","","1","","","","Shane Laviolette","613-247-2235","calfra@calfra.ca","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/60-Queen-Street---Ground-Ottawa-Ontario/1F73128D-33EF-4D98-B2BD-3527B23AEF3B","1F73128D-33EF-4D98-B2BD-3527B23AEF3B","Sixty Queen","60 Queen Street - Ground","Ottawa","Ontario","Ontario","K1P 5A8",Fri Apr 19 2019 11:31:16 GMT+0000 (Coordinated Universal Time),,true,3234,3234,33011,0,"Retail",,,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","1F73128D-33EF-4D98-B2BD-3527B23AEF3B","","","","","Sixty Queen provides for 14 floors of office space. A typical floor is comprised of approximately 9,441 sf. The floor plate is extremely efficient and features a low common area factor of 3.1% based on full floor occupancy. The ground floor lobby is elegantly appointed with Italian marble and brass finishings. To provide expeditious vertical transportation, the four elevators provide for 3,000 lb capacity at a speed of 500 feet per minute.

Electrical: 60% of the main electrical system capacity operates the basic building systems. The remainder is available to service office appliances and special loads.

Mechanical: The variable volume air condition system provides for maximum efficiency and comfort.

Life Safety: The building provides an excellent fire protection system including fire detection and alarm, smoke control and fire suppression systems.

Ottawa City Hall, the Court House and Parliament Hill are within walking distance and the amenities of being situated in the downtown core are too numerous to mention.","","","","","direct","","","","","","","","130738","","","","","1","","","","Daniel Donnelly","613-727-4026","ddonnelly@arnon.ca","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/1-Nicholas-Street---600-Ottawa-Ontario/ADF25C71-852C-4E74-A8DD-3559BC7E25DD","ADF25C71-852C-4E74-A8DD-3559BC7E25DD","One Nicholas","1 Nicholas Street - 600","Ottawa","Ontario","Ontario","K1N 7B7",Tue Jan 23 2024 16:35:26 GMT+0000 (Coordinated Universal Time),,true,3010,3010,33011,0,"Office","Daily cleaning and all utilities included. Can be fitted to meet your requirements.",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","ADF25C71-852C-4E74-A8DD-3559BC7E25DD","Yes","","","","Prime office space for lease at the corner of Rideau and Nicholas Street in the heart of downtown Ottawa. This is the perfect space for Public Works and Government Services, affiliates of the University of Ottawa, or any business desiring a central location with a great view, and access to all amenities. Steps away from iconic landmarks, the Rideau Centre, and many restaurants.

Easy access to Hwy 417 and routes around the canal. Adjacent to the new LRT station and bus stops with service to Gatineau. Bike room, showers and lockers available for tenants. Ogilvy Square provides a relaxing outdoor space to enjoy during lunch.

Full floors available. Some suites can be demised, please inquire.","","","","","direct","","","","","","","","144256","","","","","1","","","","Susanne Wilkins","613-759-8383","leasing@districtrealty.com","","","","","","","Yes","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/770-Brookfield-Road---Unit-14-Ottawa-Ontario/597B64B7-73AD-4F45-A4AF-35766F5C2AF7","597B64B7-73AD-4F45-A4AF-35766F5C2AF7",,"770 Brookfield Road - Unit 14","Ottawa","Ontario","Ontario","K1V 2V4",Mon Jan 08 2024 16:35:19 GMT+0000 (Coordinated Universal Time),,true,597,597,33011,0,"Retail","With Phase 1 completed and fully leased out to 705 students and 8 retail tenants and Phase 2 construction commencing Q1 2024, The Revalie student residence will house 1,410 students including an available 23,520 sqft of retail space, with Phase 2 slated tenant occupancy for Q2 2026. Located within a 6-minute walk of the Mooney's Bay LRT Station with connecting access to all stations including University of Ottawa, Carleton University, Algonquin College, next to Brookfield High School (approx. 700 students), directly across the street from Canada Post's head office and a 6-minute walk to Mooney's Bay Beach. This purpose-built, high-end student residence consists of beautiful indoor/outdoor student amenity space with at-grade and under-ground parking for students, visitors and retailers. The Revalie is ideal for many different QSR users, retail services such as hair salon, nail salon, cell phone store, convenience store, and more.<br/><br/><ul><li>Sizes ranging from 597 sqft to 6,244 sqft;</li><li>Up to 7 available ventilation shafts for food users between Phase 1 and 2;</li><li>Units have been designed to accommodate ample electrical, plumbing, HVAC and ventilation requirements.</li><li>Tenant occupancy for Phase 2 slated for May 2026.</li></ul>",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","597B64B7-73AD-4F45-A4AF-35766F5C2AF7","","","","",".","","","","","direct","","","","","","","","23520","","","","","1","","","","David Cantor","16137628911","david@cantorrealty.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/90-George-Street,-Ottawa-Ottawa-Ontario/60EBA7A4-3970-444E-AFB1-357BD99DB583","60EBA7A4-3970-444E-AFB1-357BD99DB583","90 George Street, Ottawa","90 George Street, Ottawa","Ottawa","Ontario","Ontario","K1N 0A8",Mon Aug 08 2016 18:32:38 GMT+0000 (Coordinated Universal Time),,true,2129,10485,25503,0,"Office","3rd Floor","Meagan Burnside-Holmes","Colliers International","55 Metcalfe Street, Suite 240","Ottawa","Ontario","K1P 6L5","613 567 8050",,"(613) 567-8035","http://www.collierscanada.com/","meagan.burnside-holmes@colliers.com","60EBA7A4-3970-444E-AFB1-357BD99DB583","","","","","3rd floor office space with excellent views of the Market.  Abundance of natural light, 12 foot clear ceiling height.  Elevator and stairwell onsite that lead to second and third floors.","","0","25.00","","NNN","","","","","","","","","","","www.colliers.com/ottawa","","1","","","","Brittany Wilson","613 683 2214","brittany.wilson@colliers.com","Colliers International","9999999","","","","","","","","","19.00","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/2762-2770-Sheffield-Road-Ottawa-Ontario/5C8F40BE-4ED9-4EA5-AB4F-358957FA903E","5C8F40BE-4ED9-4EA5-AB4F-358957FA903E","2762-2770 Sheffield Road","2762-2770 Sheffield Road","Ottawa","Ontario","Ontario","K1B 3V8",Mon Aug 08 2016 18:32:29 GMT+0000 (Coordinated Universal Time),,true,4947,4947,25478,0,"Industrial",,"Seymour Diener","City of Ottawa","110 Laurier Avenue West","Ottawa","Ontario",,"(613) 723-5118",,,,"Seymour.Diener@ottawa.ca","5C8F40BE-4ED9-4EA5-AB4F-358957FA903E","","","","No","Warehouse/office combination. Located close to Hwy 417 Walkley Rd exit. Divided into 11 units. 24' ceilings. Each bay consists of:  Electical service, 24 foot ceilings, dock level loading and passage door, gas fired, forced air heating, some have finished office space.","347 volts, 30 amps","1","","YR","Net","","","No","","","","Y","93193","0","","","IH F(1.0)","0","","","","","","ian.shackell@cbre.com","","","","","","","","4947","","","3.37","","","","","","","","","685743","0",""
"https://properties.zoomprospector.com/ottawa/property/2900-Sheffield-Road-Ottawa-Ontario/044E8B4D-01E6-4C2B-863B-35AB1EF33AF9","044E8B4D-01E6-4C2B-863B-35AB1EF33AF9","2900 Sheffield Road","2900 Sheffield Road","Ottawa","Ontario","Ontario","K1B 1A4",Mon Aug 08 2016 18:32:30 GMT+0000 (Coordinated Universal Time),,true,2500,2500,25478,0,"Industrial","3 and 4","Seymour Diener","City of Ottawa","110 Laurier Avenue West","Ottawa","Ontario",,"(613) 723-5118",,,,"Seymour.Diener@ottawa.ca","044E8B4D-01E6-4C2B-863B-35AB1EF33AF9","","","","No","Located near the intersection of Sheffield and Walkley Road. Warehouse space has 22' ceiling, one overhead loading door. Space is column free and has great access.","","0","","YR","","","","No","299900","","","N","25000","0","","","","1","","","","","","efalardeau@cbre.com","","","","","","","","2500","","","4.45","","","","","","","","","740858","0",""
"https://properties.zoomprospector.com/ottawa/property/47-Clarence-Street---00222-Ottawa-Ontario/78A260BD-6AA8-43A2-B51C-35BBDD9263FF","78A260BD-6AA8-43A2-B51C-35BBDD9263FF","Time Square","47 Clarence Street - 00222","Ottawa","Ontario","Ontario","K1N 5P9",Thu Jun 15 2023 16:35:42 GMT+0000 (Coordinated Universal Time),,true,15081,15081,33011,0,"Office","<p>17 offices, kitchen, large boardroom, open work area.....check out video! This suite can be demised</p>",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","78A260BD-6AA8-43A2-B51C-35BBDD9263FF","","","","","<p style=""text-align:left;"">&nbsp;<span style=""color: rgb(0,0,0);font-size: 12px;font-family: Arial;"">Located in the midst of Byward Market, Time Square at 47 Clarence Street offers convenience and accessibility. Its location provides easy access to public transportation and iconic destinations such as Parliament Hill, the National Arts Centre, Rideau Centre, and the National Gallery of Canada. Surrounded by some of the city’s finest restaurants and retail options, Time Square blends functionality, elegance, and convenience.</span><span style=""font-size: 12px;""> </span><span style=""color: rgb(0,0,0);font-size: 12px;font-family: Arial;"">With barrier-free access, on-site security, and card access, the property is easy to access for professionals and businesses alike.</span><span style=""font-size: 12px;""> </span><span style=""color: rgb(0,0,0);font-size: 12px;font-family: Arial;"">Recent 2024 renovations have transformed the atrium. Whether you're collaborating in the coworking spaces or taking a moment to unwind, the atrium adapts to your needs.</span><span style=""font-size: 12px;""> </span></p>

<p>Typical Floor: 24,000 sq. ft.</p>
<p>Office Class: B</p>
<p>Leasing District: Byward Market</p>
<p>Sustainability: BOMA BESt Silver</p>

<p>Close proximity to Parliament Hill, Rideau Centre, and public transit</p>
<p>On-Site Security Guard, 24/7</p>
<p>Atrium, restaurants</p>
<p>Loading dock ground level<br><br>Underground private parking</p>","","","","","direct","","","","","","","","110625","110,625 ft&sup2;","","","C","1","","","","Kelly Miersma - Smeaton","613-691-2853","ksmeaton@morguard.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/Hwy-416-and-Hwy-43-Kemptville-Ottawa-Ontario/5605F6EA-3F43-4243-9A0D-360695AB2B3D","5605F6EA-3F43-4243-9A0D-360695AB2B3D","Kemptville Colonnade","Hwy 416 and Hwy 43 Kemptville","Ottawa","Ontario","Ontario","0",Mon Aug 08 2016 18:32:38 GMT+0000 (Coordinated Universal Time),,true,1300,1672,25527,0,"Retail","Build to suit","Angela Flannery","Colonnade Realty Inc.","16 Concourse Gate, Suite 200","Ottawa","Ontario","K2E 7S8","613.225.9988 x344",,,"www.colonnademanagement.com","aflannery@colonnade.ca","5605F6EA-3F43-4243-9A0D-360695AB2B3D","","","","","
Kemptville Colonnade benefits from exceptional visibility at the intersection of Highway 416 and Highway 43. Kemptville is located approximately 30 minutes south of Ottawa and is the fastest growing in Eastern Ontario.","","0","","","","","","","","","","","","","","www.colonnademanagement.com","","1","","","","Richard Getz","613-225-8118 x 343","rgetz@colonnade.ca","Colonnade Realty Inc.","","","","","","","","","","","","","","","","","","","","",""
